text;animation;comment;next;previous;source_dlg;audiofile
Ah, glad to hear it. This stuff's all for the Republic Embassy, so can you just bill it to them?;[];;[18900];[18898];man26_repsol2;NM26ACREPS13005_.mp3
Of course, good soldier. I trust the Republic to pay its bills completely.;[];;[];[18899];man26_repsol2;
Hi, Tyvark. I've got to stock up - they might be sending me to the front to battle the Sith.;[]; scripted encounter when player enters fourth time;[18902];[None];man26_repsol2;NM26ACREPS13007_.mp3
I hope you win your glory by smashing their fleet, and return without injury.;[];;[18903];[18901];man26_repsol2;
You and me both, Tyvark. You and me both.;[];;[];[18902];man26_repsol2;NM26ACREPS13009_.mp3
The Selkath aren't harvesting kolto anymore. Something strange is going on... I bet the Sith are up to something!;[];random 1, if kolto destroyed;[];[None];man26_repsol2;NM26ACREPS13010_.mp3
The Selkath seem to be pretty cold to the Republic lately. It's almost like they blame us for the disappearance of the kolto.;[];random 2, if kolto destroyed;[];[None];man26_repsol2;NM26ACREPS13011_.mp3
I always shop here. Tyvark's prices are the best in the city.;[];random 1;[];[None];man26_repsol2;NM26ACREPS13012_.mp3
Tyvark hates the Sith, so he's always giving us Republic soldiers discounts. I bet he gives you Jedi a great deal.;[];random 2;[];[None];man26_repsol2;NM26ACREPS13013_.mp3
I have to get back to my post at the Republic Embassy. My break is almost over.;[];random 3  leaves shop;[];[None];man26_repsol2;NM26ACREPS13014_.mp3
Please, don't take me in for questioning... I don't know anything! I swear!;[];;[];[None];tar02_ambman1;NM02AAMAN006000_.mp3
Don't - don't hurt my family! Just take what you want and get out.;[];inside apartment;[];[None];tar02_ambman1;NM02AAMAN006001_.mp3
I've got a ton of things to do today. I can't talk to you.;[];outside apartment;[];[None];tar02_ambman1;NM02AAMAN006003_.mp3
I heard the gangs have overrun the Lower City. Why don't the Sith go down there and restore order?;[];;[];[None];tar02_ambman1;NM02AAMAN006005_.mp3
I heard the Sith are sending salvage teams down into the Undercity to recover those Republic escape pods.;[];;[];[None];tar02_ambman1;NM02AAMAN006007_.mp3
Thank you for saving me. I shall try to return to our camp.;[]; released;[];[None];unk42_breed02;
Release us from these cages and we can escape!;[];;[];[None];unk42_breed02;
If we survive, you will all know the wrath of the Rakata!;[]; allied with reds;[];[None];unk42_breed02;
Uhh... greetings. You wouldn't happen to be looking for a prospect for the academy, would you?;[{'Prospective Sith': 'Salute'}];;[];[None];kor33_prospectm;NM33AAPROS18000_.mp3
Look, you've already got your ticket into the academy... there's no need to gloat, is there?;[];"In the End Dialogues 3, 5, 7 & 9 (the ones after the successful persuasion attempts), the script ""k_pkor_prosplv"" needs to be updated to have the prospect actually move to the cantina door and destroy himself on exit.";[];[None];kor33_prospectm;NM33AAPROS18001_.mp3
Hey! You've got one of the medallions!;[];;[18920, 18950, 18953, 18955, 18957];[None];kor33_prospectm;NM33AAPROS18002_.mp3
So? What does that mean?;[];;[18921];[18919];kor33_prospectm;
What does that mean? It means that you've been accepted into the academy. All you have to do is bring that to Yuthura Ban in the cantina. Didn't the Sith who gave you that tell you?;[];;[18922];[18920];kor33_prospectm;NM33AAPROS18004_.mp3
Got any advice for someone who's trying to be worthy of admittance?;[];;[18923, 18925, 18927, 18950];[18921, 18954];kor33_prospectm;NM33AAPROS18005_.mp3
Forget it. You'll never be worthy.;[];;[18924];[18922];kor33_prospectm;
Oh really? What do you know, anyway? Get away from me.;[{'Prospective Sith': 'Talk_Forceful'}];;[];[18923];kor33_prospectm;NM33AAPROS18007_.mp3
You just have to keep trying, I guess.;[];;[18926];[18922];kor33_prospectm;
Hmph. Fine. Keep your secrets to yourself. See if I care.;[];;[];[18925, 18949];kor33_prospectm;NM33AAPROS18009_.mp3
Let's just say I didn't get this in the normal way.;[];;[18928];[18922];kor33_prospectm;
Oh? So... so there's some secret to it after all? I *knew* it!;[];;[18929];[18927];kor33_prospectm;NM33AAPROS18011_.mp3
Please, please tell me what I have to do! I'll do anything!;[];;[18930, 18935, 18939, 18946, 18949];[18928];kor33_prospectm;NM33AAPROS18012_.mp3
[Persuade] You don't want to go through the academy. Trust me. Go home.;[];;[18931, 18932, 18934];[18929];kor33_prospectm;
Well, too bad that's exactly where we're headed.;[];;[18932, 18934];[18930];kor33_prospectm;NM33AAPROS18028_.mp3
[Success] I... but, ugh... I guess you're right. If I can't even figure this out, what hope do I have?;[{'Prospective Sith': 'Talk_Sad'}];;[18933];[18931, 18930];kor33_prospectm;NM33AAPROS18029_.mp3
*sigh* I guess this is for the best. Maybe it's time to take up dew farming.;[{'Prospective Sith': 'Talk_Sad'}];;[];[18932];kor33_prospectm;NM33AAPROS18030_.mp3
[Failure] You just want one less competitor, right? Well, we'll see about that.;[];;[];[18931, 18930];kor33_prospectm;NM33AAPROS18031_.mp3
[Persuade/Lie] You have to attack one of the Sith for it.;[];;[18936, 18937, 18938];[18929];kor33_prospectm;
That is unworthy of you. And it draws unwanted attention.;[];;[18937, 18938];[18935];kor33_prospectm;NM33AAPROS18014_.mp3
[Success] That doesn't really sound so easy. I guess it's to prove how brave you are, right? They won't actually kill you? Hm. I guess I'll have to find out...;[];;[];[18936, 18935];kor33_prospectm;NM33AAPROS18015_.mp3
[Failure] That would be suicide. Trying to kill off the competition, huh? 'Thanks' for the tip.;[];;[];[18936, 18935];kor33_prospectm;NM33AAPROS18016_.mp3
[Persuade/Lie] You must show your bravery by jumping in the chasm.;[];;[18940, 18941, 18943, 18944, 18945];[18929];kor33_prospectm;
That is murder, and this young person is not even a Sith!;[{'Bastila': 'Talk_Forceful'}];;[18941, 18943, 18944];[18939];kor33_prospectm;NM33AAPROS18021_.mp3
If a Sith told you to go jump off a cliff, would you?;[];;[18942, 18943, 18944];[18940, 18939];kor33_prospectm;NM33AAPROS18022_.mp3
That is beside the point.;[];;[18943, 18944];[18941];kor33_prospectm;NM33AAPROS18023_.mp3
[Success] R-really? That... that sounds like it's, heh, very dangerous. You survived it, though... maybe it isn't so bad...;[];;[];[18942, 18941, 18940, 18945, 18939];kor33_prospectm;NM33AAPROS18025_.mp3
[Failure] Right. Do I look like I was born yesterday? Get lost.;[];;[];[18942, 18941, 18940, 18945, 18939];kor33_prospectm;NM33AAPROS18026_.mp3
You should not do this. Taking advantage, even of a Sith, leads to the dark side.;[];;[18943, 18944];[18939];kor33_prospectm;NM33AAPROS18024_.mp3
[Persuade] Take it from one of the other students, of course.;[];;[18947, 18948];[18929];kor33_prospectm;
[Success] Hey! Why didn't I think of that? Hmmm... you look a bit too tough for me. I'll go and find someone a bit easier. Thanks a lot!;[];;[];[18946];kor33_prospectm;NM33AAPROS18018_.mp3
[Failure] You're just trying to get me into trouble, aren't you? I'll pass, thanks anyway.;[];;[];[18946];kor33_prospectm;NM33AAPROS18019_.mp3
Forget it. I'll be going, now.;[];;[18926];[18929];kor33_prospectm;
I'll be on my way.;[];;[18951, 18952];[18922, 18919, 18974, 18968, 18965, 18963, 18961, 18978, 18976, 18959];kor33_prospectm;
May the Force serve you well.;[{'Prospective Sith': 'Bow'}];;[];[18950];kor33_prospectm;NM33AAPROS18060_.mp3
Yeah, go on.;[];;[];[18950];kor33_prospectm;NM33AAPROS18061_.mp3
That's right. Got a problem with that?;[];;[18954];[18919];kor33_prospectm;
N-no, of course not! I wish I was as lucky as you, that's all.;[];;[18922];[18953];kor33_prospectm;NM33AAPROS18034_.mp3
It's mine and you're not getting it.;[];;[18956];[18919];kor33_prospectm;
If I thought I could take it... ahhh, no, never mind. Just go on and quit lording it over me, will you?;[];;[];[18955];kor33_prospectm;NM33AAPROS18036_.mp3
Get out of my way.;[];;[18958];[18919];kor33_prospectm;
Oh... uh, yes of course.;[];;[];[18957];kor33_prospectm;NM33AAPROS18038_.mp3
Something you need?;[];;[18950, 18960, 18975];[None];kor33_prospectm;NM33AAPROS18039_.mp3
Who are you?;[];;[18961];[18959];kor33_prospectm;
Nobody you need to know. I'm just here to try to get into the Sith academy.;[];;[18950, 18962, 18964, 18966, 18969];[18960];kor33_prospectm;NM33AAPROS18041_.mp3
Why would you want to get into the academy?;[];;[18963];[18961, 18965, 18968, 18974, 18978];kor33_prospectm;
Why? Why?! That's a really dumb question. To become a Sith, of course! To wield the greatest power in the galaxy!;[];;[18950, 18964, 18966, 18969];[18962];kor33_prospectm;NM33AAPROS18043_.mp3
Why not join the Jedi?;[];;[18965];[18963, 18968, 18974, 18961, 18978];kor33_prospectm;
Hah! They're weaklings not worth anyone's attention! It's the Sith that are going to conquer the galaxy, after all.;[];;[18950, 18962, 18966, 18969];[18964];kor33_prospectm;NM33AAPROS18045_.mp3
What do you think your chances are?;[];;[18967];[18965, 18974, 18963, 18961, 18978];kor33_prospectm;
I don't know. I've been here for a few days now, and the Sith still haven't paid me any attention.;[];;[18968];[18966];kor33_prospectm;NM33AAPROS18047_.mp3
I suppose I should consider myself lucky. I've heard of some of the prospects getting killed. Still... it's all a test. I'll just have to be strong!;[];;[18950, 18962, 18964, 18969];[18967];kor33_prospectm;NM33AAPROS18048_.mp3
How does someone get into the academy?;[];;[18970];[18968, 18965, 18963, 18961, 18978];kor33_prospectm;
Well... you have to impress one of the Sith. The final decision rests with Yuthura Ban, however.;[];;[18971];[18969];kor33_prospectm;NM33AAPROS18050_.mp3
She's the one who decides exactly which of us get into the academy or not. I've been hanging out hoping she'll come by and notice me, to be honest.;[];;[18972];[18970];kor33_prospectm;NM33AAPROS18051_.mp3
Where is this Yuthura Ban?;[];;[18973];[18971];kor33_prospectm;
Usually she's in the academy, but sometimes she comes out into the colony to look for prospects.;[];;[18974];[18972];kor33_prospectm;NM33AAPROS18053_.mp3
If she's in the colony, she can usually be found in the cantina, but not always. She's one of the most powerful Sith in the academy, I hear.;[];;[18950, 18962, 18964, 18966];[18973];kor33_prospectm;NM33AAPROS18054_.mp3
Can I ask you some questions?;[];;[18976];[18959];kor33_prospectm;
Look, I'll answer questions if a Sith puts them to me, but not otherwise.;[];;[18950, 18977];[18975];kor33_prospectm;NM33AAPROS18056_.mp3
What do you mean?;[];;[18978];[18976];kor33_prospectm;
I mean I'm here to get into the academy, and I'll do whatever it takes to succeed.;[];;[18950, 18962, 18964, 18966, 18969];[18977];kor33_prospectm;NM33AAPROS18058_.mp3
[This unsavory looking man appears to be looking for someone... maybe even one of your companions back on the Ebon Hawk.];[];;[];[None];k_hxor_dialog;
*grunt* What the hell is your kind doing here? Bad enough I have to deal with all these other idiots, but now there's a stinkin' Cathar on this world too?;[];;[18981];[None];k_hxor_dialog;NGLOBEHXOR15000_.mp3
I have as much right to be here as you do, SIR!;[];;[18982, 19035, 19037];[18980];k_hxor_dialog;NGLOBEHXOR15002_.mp3
Do not seek to aggravate us.;[];;[18983, 19034];[18981];k_hxor_dialog;
Ooooo! Big man, the Jedi, shooting his mouth off from behind a lightsaber, or whatever you're carrying.;[];;[18984];[18982, 19037];k_hxor_dialog;NGLOBEHXOR15082_.mp3
Hiding behind your pet Cathar... And a woman at that!;[];;[18985];[18983, 19034];k_hxor_dialog;NGLOBEHXOR15084_.mp3
We should have exterminated all you Cathar when we had the chance.;[];;[18986];[18984];k_hxor_dialog;NGLOBEHXOR15086_.mp3
Wha... What do you know about my world?;[];;[18987];[18985, 19036];k_hxor_dialog;NGLOBEHXOR15007_.mp3
I know enough that... Hey, wait a minute... you look familiar somehow...;[];;[18988];[18986];k_hxor_dialog;NGLOBEHXOR15009_.mp3
What? You...;[];;[18989, 19032, 19033];[18987];k_hxor_dialog;NGLOBEHXOR15011_.mp3
Do you two know each other?;[];;[18990];[18988];k_hxor_dialog;
This doesn't concern you, Jedi trash.;[];;[18991];[18989, 19032, 19033];k_hxor_dialog;NGLOBEHXOR15015_.mp3
Hm... now where could I have... No, he's dead and she likely is too. I...;[];;[18992];[18990];k_hxor_dialog;NGLOBEHXOR15017_.mp3
What are you talking about??;[];;[18993];[18991];k_hxor_dialog;NGLOBEHXOR15019_.mp3
Maybe I was wrong. Still, I think a specimen like you would be a nice addition to my collection.;[];;[18994];[18992];k_hxor_dialog;NGLOBEHXOR15021_.mp3
So what would it take, Jedi, for you to sell your pet here to me?;[];;[18995, 19028, 19029];[18993];k_hxor_dialog;NGLOBEHXOR15023_.mp3
She is not for sale!;[];;[18996];[18994, 19009];k_hxor_dialog;
Now don't be so selfish. We both know Cathar aren't real people anyway.;[];;[18997];[18995, 19028, 19031];k_hxor_dialog;NGLOBEHXOR15025_.mp3
The females make amusing pets, but males should be put down like the animals they are. I remember one time on Taris...;[];;[18998];[18996];k_hxor_dialog;NGLOBEHXOR15027_.mp3
What?! WHAT DID YOU SAY?!;[];;[18999, 19026, 19027];[18997];k_hxor_dialog;NGLOBEHXOR15029_.mp3
What are you saying?;[];;[19000];[18998];k_hxor_dialog;
WHAT DID YOU DO ON TARIS, YOU SCUM?!;[];;[19001];[18999, 19026, 19027];k_hxor_dialog;NGLOBEHXOR15031_.mp3
Put one of you down like the animals you are. So easy... then I saw one of the females on the auction block, but those darn Jedi...;[];;[19002];[19000];k_hxor_dialog;NGLOBEHXOR15033_.mp3
